id,name,followers,popularity
57ut70dPEUxC1dk83YY3hY,Dame Joan Sutherland,14540,50
5bVQN1TENxjVjWXNHHpflG,Big Boy,121379,60
2rGEXX2PXml6YnjkgOlWwT,Gino & Geno,612137,58
4apX9tIeHb85yPyy4F6FJG,Wild Cherry,126564,58
0kEfub5RzlZOB2zGomqVSU,Gil Scott-Heron,227249,58
6RQkaOWddQmiLLJqSgnTbm,Chaka Demus & Pliers,109143,58
3Q6OOkfssqoMSTtl11J5Uk,Love,172742,58
6pBDI6JuD02u2ZpynOYhRg,Jalil,26320,58
4ugGMtXC28CVR5hlYJy9wV,Luciana,13251,57
6SuhlH2L1NB53bBscBqAdu,David Pomeranz,139403,57
41BeeC5hYqvtGkM79RYvN4,Harini,94529,57
54jti4nqabEAlBvIDU2zt8,Francisco Céspedes,189295,56
0J2Ej2rMQyqaUX3G6MUISw,Ambrosia,231107,56
6UKz2oYWzE0ZBnciztCown,Clara Nunes,237193,55
0jYKX08u1XxmHrl5TdM2QZ,Lulu,68082,55
2HdTW6TLACOcKKsUaRdP0e,Gerardo Reyes,275357,54
7iZC2I6gz8gI0BLe2boBZR,Riccardo Cocciante,174878,54
1NAWG3AngjBXyKbmPaz92D,Sammy Davis Jr.,369844,54
3tx8fyu3c4OBP5nejYtUOb,Average White Band,302731,54
21pMSs2JHWwwy2kp1QIIVB,Sister Nancy,87351,54
5N1GUHhFMRFFgMTjSOJDb9,Arthur Rubinstein,88622,54
6D7h7R79IZjqJC2GM2wzyY,Heatwave,292818,54
7Jbs4wPCLaKXPxrTxZ2zaa,Tina Charles,66343,53
0JCxGVxsISZzJHJPUOtceB,Tower Of Power,220517,53
788HzQOFhN3mcDo0InBqbJ,Ismael Rivera,269216,53
7u6FSuqT3SWE2kO8rNVjfp,Tennessee Ernie Ford,46501,53
2Pawr6MMX9VBIQ9oUHg7jc,Chris Norman,85098,53
0wNzx85rLgKy0OXYhpCItV,Acapulco Tropical,199250,53
742YR9ZgF0tCO5juBfvPAU,Gwen McCrae,26605,53
6r1Xmz7YUD4z0VRUoGm8XN,Leon Russell,179530,53
2gtVnbrVpID8VrotZPOg2a,Tulsa,25944,52
4RVBHXd0cu2qrEyv8jVjQZ,Marianne Rosenberg,77898,52
1yP1EbAX7oCvKI7j7PxzGg,Yndio,170803,52
1zKp43H1kLHOTkJAeyTIkf,Delegation,51496,52
2tk9K5rmPe05JFOzxbkfN9,Nomadi,130033,52
6w6OUqDUOPDvEHY85kbJRE,Mickey Mouse,15982,52
0S7Zur2g8YhqlzqtlYStli,Television,255858,52
00Nnsh2ykMBYnCDsSFGXSY,Earl Klugh,119740,52
2AiZXMqpVlCDnz3trZbWaK,The Latin Brothers,115895,52
257kEbQnBziYfmtmqiNuNE,CHEMISTRY,262793,52
2Xy6YLSsHR6TdBUFm5bnLR,Push,14191,52
14RXohtx6NiBGFTW8IdmAK,John Scofield,127430,52
2h9yQhKyqOMex3QFMVeq7F,Meat Puppets,185227,52
4zf0kIjnzqjWlI3Eaw5VlA,Stadio,184915,52
4qDGDPGMIJuIvPfUGe0Ngg,Cutty Ranks,58586,52
6ykfXAed2KOLOMI3R0TZdz,Art Blakey & The Jazz Messengers,143154,52
7uFKjNp91YjtXbNQTdNQlW,Barnens favoriter,6528,52
4DbtUTi2WsBNdruAZL2pNz,Culture,163705,52
3ZV2kReDeCXgw0RJaPV5wX,Zülfü Livaneli,359749,51
5WIoytpqi3VWoFSHnl49in,Aram Khachaturian,48997,51
2A09V0kHlETOFfT8Hz8oba,Joe Strummer,60192,51
6Q1U3z1hge970f3QhrPKcW,Dona Ivone Lara,164890,51
4QHjJWgPhculd31AHEsjOb,Óscar Chávez,73863,51
0S1SjYebdSaiMpI8xSW2Wb,Donald Fagen,156917,51
5ADSZA6X6nJBe7pTgcE6nA,Emilio Navaira,145505,51
3L5iYAziSDnuaHsSgbkcIP,The Gladiators,116268,51
77DQHftPzPyCoqSDjdHDxJ,Heinz Rudolf Kunze,73405,51
6ZYIXbXuZWooEUSJlRtew2,Dulce,259288,51
370nbSkMB9kDWyTypwWYak,Haruomi Hosono,126192,51
3Bhgbs9kIwl8SuU0eIqN6b,The Crusaders,78474,51
4ejp2yEDQIIJIy0iFpoI5B,Violeta Parra,245691,51
7xT0arvCDupDU1YYy0BNv9,Orchestra Baobab,97758,51
1SglpJrPltamdJLLwInIL7,Sam Hui,88693,51
1U4pv151m4SgVMg8fXROYp,Julian Lloyd Webber,10938,51
3OyGv7XUYQwQgECYSzJhyO,Marty Stuart,85708,51
5uRUbTUQysRUR7PUy7pimM,Ric Segreto,44578,51
0oFiWQjHNvksJlD0aWzBZM,Edip Akbayram,450729,51
2k8kY9zHUWxuTtwV4UutHw,Captain Beefheart & His Magic Band,142369,51
2WPn0emjr8XPmMOT0bBcPe,Piero Piccioni,20551,51
43wuPaPcZVMJQWLRaPR4Yz,Krystian Zimerman,31017,51
5hIClg6noTaCzMu2s5wp4f,Carl Perkins,117844,51
6pXCjxMOBcWtvULYkFPVW6,The S.O.S Band,385941,51
72JEwd3EjDEwTLypkFYJn9,The Outlaws,232676,51
39ukKqQOSUFJDAM9OLKQZg,BAP,104473,51
1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,122035,51
0x6v7KDiu5YRgHIx7d2Qkm,Master Blaster,27037,51
4FqPRilb0Ja0TKG3RS3y4s,Steve Angello,538234,63
2mV8aJphiSHYJf43DxL7Gt,Chromeo,340148,60
0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,652839,59
7aASXckUdNXJ5X338n8C1D,Voyage,42098,57
6GnCucI2uDaYj1j39GFxkn,F.R. David,41949,57
2FMZn5P3WATd7Il6FgPJNu,Buck Owens,207690,56
6OheJTrDFGiyZ67F1BBLhc,Crystal Gayle,207558,56
6MmRTVIPIe35OsFqWgRKQJ,Christophe,86320,55
3MCjwjfIor5FkK3h639qkW,Rufus,140066,55
288DN4mD1eyvKyVz8So3HB,"Victor Yturbe ""El Piruli""",42320,55
0eeAs1exNZKyZNSFTVYInV,Las Jilguerillas,145004,55
1nv813b9IAJBc2354wQodV,Oswaldo Montenegro,534835,55
57xdnSVt4ahJCIXYLieQ25,The Troggs,198715,54
05JkDGFMHqlIz0GPjLh2p3,Mia Martini,290826,54
1vnIL4DMlivP55ioM6KitW,Rita Coolidge,137668,53
3AmWjMXXtBJOmNGpUFSOAl,Gang Of Four,152925,53
69wzuykaVXlRS5KVygESvd,Bobby Bare,114995,53
1AMMMSq3rJdZtFGnBXEkz7,King Tubby,81933,53
1zZjt7cDeeJSLWZYK34r7W,Luiz Melodia,308892,53
6MQG9Qgu1mfyG5AdqGWcnU,Mahsun Kırmızıgül,125105,53
0FIgaYFg1Vp5TSLm2xwtLI,Renato Teixeira,157132,52
55j4xUfI5AATqETp8AnrRp,Memphis La Blusera,240128,52
0PDqlUGugF5Jt6DZyATvfz,Betty Wright,182101,52
3CoaObestry7i9joSvJ2hK,Alci Acosta,134616,52
177N2fB1WvNBCQ4epjMQ3O,Quarteto Em Cy,48658,52
68bqsIINo5RFICYwbkChbb,Michael Kamen,25029,52
6kD825qRQoUKwYKDar95SP,Terje Formoe,28055,52
0RNFCu4ChoQ1FDBKcGhnoi,Gidi Gov,99624,52
6l40OFJhuTbHQ9V12evc9K,Gerry Mulligan,72623,52
5pFJ8lLOUnyEaNrrf7D1KK,Per Gessle,54332,52
24Wa5wIZIo1sPkzVGP0B5p,Pete Townshend,244444,52
6eMlKSBFAoXVJLoeHmwKEj,Robert Cray,175003,52
7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls,179641,52
2WRStKp4ihGVUzlzWfv1Qt,The Undertones,173456,52
6HNIWHUiKtaQwzY424iplT,Shirley Carvalhaes,441943,52
2fJ2vi4PUSxyvYaeq0FTbE,Change,77727,52
284mnx33IWcymQEpMxyfHl,Modest Mussorgsky,50618,52
2u6qHMpQaE48aowjWKJeCM,Choirboys,89877,52
1T6DQ853AlyL47W8a2jC0f,Otto Waalkes,71802,52
20DKdVZd4yxzm472iHRXzQ,Beatriz Adriana,115309,52
0kavuvnHTeqwjKLV7qPpQm,Piero,172666,52
3FdLhnmXynPvZkbILPpB6d,Ladysmith Black Mambazo,75385,52
4zq1okwemKSJbZFDQrp7f2,Tito Gomez,94856,52
05Q9xndTxhXhD5trpmTtfU,Carlos Gardel,133088,52
4BLAYO57LtkaZ6odOdWmGc,Marco Antonio Muñiz,141836,52
3lwRbCTt1qmo0QgXUai8ao,Cacho Castaña,148920,52
1h8YIw9HLr6E8gdXVDRbVJ,Big Country,170098,52
2JSYASbWU5Y0fVpts3Eq7g,R. D. Burman,659098,52
5dmMpIyAVaH6b9FLFgWPrF,Arcangelo Corelli,83548,52
5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,70878,52
46Y4IAsvxi9vMQjqL2wdfy,Shogo Hamada,102989,52
5SE2sfwTpxL2vXRdG6H5PM,Cerrone,51192,52
7HLLY3hnsKLpq6bq3OwNNe,Nükhet Duru,80307,52
3Z5fRknMBBNfCw6pkgR9S8,Pietro Mascagni,31716,52
3xqrfI4xL7FnBawAoiOTxe,Dimitris Mitropanos,136759,52
7pwjGKaqnfkvS7eQbHaqyH,Sparks,116973,52
4qLV9FR6ZVLS6W8drD78hM,Marcia Griffiths,38861,52
5S3BxZrK4hYN3fwsw8oumq,Ismael Miranda,242395,52
6jg1EbpTL27toPdfzveorJ,Ken Boothe,55615,52
70MMkLXtue3Edj3RJhJkYp,Public Image Ltd.,202882,52
0Ekfvspc0hlcxdfJJVjcnq,Guy Clark,92396,51
6jJG408jz8VayohX86nuTt,Sly & Robbie,34186,51
07PiZYrhllpSXtELkUxlrf,Minor Threat,225843,51
1inWec2E2UgfzMAhwjgTXe,Generation X,84609,51
3BqaUtuQmqIHg7B5Bc7fP7,Nick Lowe,79643,51
1QcwtcwAClkmeaVofZ4zUn,Paloma San Basilio,424745,51
34MYamymtmnsmpwbqydd7I,Alexander Borodin,30923,51
5keeQyPKYRxUCKDMECTXG3,Black Uhuru,242376,51
1jeYbk5eqo6wgsQPjLeU5w,Daniel Johnston,202423,51
473XDcWSxnSaxptauf6fg4,Pierre Bachelet,77695,51
3CK7CIjBOogTeAbAJWPkr8,José Augusto,218103,51
4vWQjpI68kWBNkXOEbi1D6,Rainhard Fendrich,114658,51
7zW6wPmVLv4JDJM271gbFc,Wim Mertens,82341,51
6jvJrJNRIBqin5CYaT2cup,TV-2,52587,51
5hHNaYRpbcz1qo09jeVcg8,Tsuyoshi Nagabuchi,123047,51
4PCSnq8Q3hxOTn3ro4cl0M,"Joe ""Bean"" Esposito",5616,51
3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,104828,51
13F9LNBUeRx3FYLr96Bge1,Bernard Haitink,11224,51
449mAbddAC2PAgNM3TLyc5,Matia Bazar,96671,51
6WoTvA9qinpHtSRJuldYh6,The Fall,144749,51
4Qpbhxe0sO2zhvUVfODdZw,Pankaj Udhas,587806,51
1JHzh1ETQTMoFb2CgncnTL,April Wine,251536,51
0MtTfq27LQu7CmE5t308Up,Bubbi Morthens,20132,51
4RkU7dxppCNi2078hPMUI4,Israel Philharmonic Orchestra,8253,51
5ANLE2tGUU9A9w2iqUPlSD,Lime,23863,51
0KMLfCXYb3Dhf1hLpu8cVd,Midnight Star,295016,51
4vZduJO8Uukqzx64de5JxV,Robin Gibb,54958,51
06RD8CxzApXzuhHx54BhQL,Anita Mui,70234,51
4IAWVxo2fpTBPn6k7GZ3eY,Francis Poulenc,26452,51
6pzfUmBsQAKxOhy0NSi8zn,Anne-Sophie Mutter,44193,51
53RkHTcl0SJZjpzqogkBf4,The Fixx,161075,51
3iJJD5v7oIFUevW4N5w5cj,Arthur Russell,90521,51
4wnzivx3OQ3vjrySAdTdJP,Ron Carter,38982,51
2JIf5JxI3ypOSfrfNIIMQE,YELLOW MAGIC ORCHESTRA,176380,51
5wn7ofJrDNHlKovbljawzS,Metropolitan Opera Orchestra,12653,51
4cgCxnsmy9kDcl3oA2BYRY,Haris Alexiou,75790,51
4rb77bUYfTSu6Hkb9Oar8y,Eugenia Leon,59322,51
2FcC4sDMXme2ziI7tGKMK8,David Gilmour,1337406,61
09L3cUdx0hq6qn5bKuJJ4I,Herb Alpert & The Tijuana Brass,103263,59
7oraQbXIkvzBmNLzjRVvCH,Teodoro & Sampaio,590900,58
0vpwDjHfD1T65OcmvpcF0S,Aniceto Molina,160122,58
7zliF6Q946WznVk3ZMYhZX,The Sugarhill Gang,234187,57
6jMXENspOIBHOTQNQDTxsW,DIAMANTE,75065,56
0FINyNBXqnTlRC4dvpSeSb,Gyllene Tider,130533,56
0r4YtlmJPQk1xhiVKHuPeF,Antonio Vega,130064,56
0x83OBqixqdCHnStP5VMcn,The Shirelles,202920,56
5SyvBTttsNPEcFjtceTBmx,Roberto Jordan,159410,55
1SX44N5qjWuFcCK8WTO0c6,Pam Tillis,251785,55
7wLYNBd1fXGEKSLJMNnlt4,Oro Solido,104843,55
3HC7NcxQx2Yk0fWoRKJ0xF,Jefferson Starship,610612,55
6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White,82589,55
2s4tjL6W3qrblOe0raIzwJ,Yoko Ono,85774,54
6eHPmq8aR8X4TZIMvrD9Bo,The Maytals,50032,54
750f5Yoi20mYBe2EoVqWiT,Los Jaivas,244681,54
2lxX1ivRYp26soIavdG9bX,The Yardbirds,677756,54
1W8TbFzNS15VwsempfY12H,Charles Mingus,353085,54
6s26Q38Zqc4hY3xe7jrEBG,Antonis Remos,201324,54
68yjIBoc8l4GaliVFZDUcJ,Vicky Leandros,51997,54
32Jb1X3wSmmoHj2epZReZA,Steve Vai,396972,54
3jdODvx7rIdq0UGU7BOVR3,George Winston,92209,54
40oYPr305MsT2lsiXr9fX9,The Boomtown Rats,109770,54
77YRvt1TuxpCmW4Ydrx69A,Michalis Hatzigiannis,104914,53
3h6rezLYXc5QU08SCKZtyO,Boudewijn de Groot,132968,53
1zJBFCev9UwOMcrZsLi2od,Lou Rawls,120136,53
1HUZ6vfsSWpfLoxjgDavEB,Devan Ekambaram,66080,53
6xqlgBccdlxUh5DeJSx2ho,Eek-A-Mouse,181652,53
4UOzqO0jZUrTiTunfBw4tp,Blake Neely,21139,53
31GFatrHl2ijnS4ZAWA9s0,Gilbert Bécaud,127889,53
1OdyhpUABf8avaZ9r8nI1u,Fania All Stars,258146,53
5ru2x3pjrNn67D22BRwlFP,Yves Montand,106551,53
2TeEZ5rfw62Mw15I4RFjXK,Jaya,69572,53
0qlhpgr87PEG89Jd5iRpxe,John Rutter,33241,53
3OJGG2blZ0c3YTOMSKZaHj,Keith Jarrett Trio,34371,53
24DQLSng7bKZD4GXLIaQbv,Percy Faith & His Orchestra,39777,52
2h4ndKS2vRWeFLpq8ARu0D,Ray Barretto,120768,52
5AfGpwSbYKelc5nJjUVRmb,Ruben Rada,41358,52
1jjpkAHC8bd9fRFfgKyYLP,Robert Earl Keen,130570,52
6quVEYAfHqHwpp8JujXBHt,Emílio Santiago,219667,52
0hxQtmgWiPtEsDPeIuKxXq,John Carpenter,87617,52
2duo4NJtUrLaI38trK0hht,Mormon Tabernacle Choir,71643,52
77tBvvyd6SD4Y9Um1xcbxP,Lita Ford,295337,52
50zRydJXfkLzGIOj9mITfy,Jan Hammer,36456,52
7fmKtIgmxqNEKjATioVNsu,Pat Boone,129459,52
39qcQ01yJQbaMje70kIiFa,Sonora Ponceña,204697,52
3EAqVJtaxnPcWYlHXkHcuC,Anzen Chitai,128142,52
3DF0ClNOUuvS3gh8V8sRJH,João Bosco,250769,52
0UCa56b7hiX05ZWC5BH2zo,Nikita,13216,52
7KkUirCiJZhgRN3NbgG98L,Ottorino Respighi,24588,52
6eGXFEwOdfD1dIPyu6c5cG,Steve Green,62222,52
6ryjbFyWBZho9KGXqKZdqQ,Bob James,84554,52
50xejJlMNloQ4PUB7lGP9h,Indeep,9575,52
0sbtGmW8r5bxfXzla8a7eI,Sabri Brothers,196900,52
2Bu3DMTHHdXW4jnhoWHhPa,Chorus,5866,52
2dgfCEMSVETFp29mRpiFpz,Patty Smyth,37748,52
2k5KF9KqyHc21LjRp8LuyX,Jane Austen,10138,52
1sdyFmN4bVOcuFDpTVsxBB,Kenny Burrell,57095,52
3HxZx0W1g7n9DGdCFFHcRZ,Los Alegres De Teran,156242,52
3ihXVyWYDuTBVpEDrr1Lop,Agustín Lara,172696,52
0YCqg8X5gx0MremW64Ud1h,ДДТ,321156,52
6EVyI0S0b1Ld2nm37m5x85,Raffaella Carrà,44726,52
4YgACLaoEjPl4kVZ5WmBN9,Jerry Douglas,41230,52
0Iww53p8UY2oYtQhfzsSY9,Alberto Cortez,208473,52
7sXdMnZeR5MsLKToZKpR2c,Elmer Bernstein,19121,52
5yzE49FicYiSxN61oaxkNn,Judy Collins,164695,52
0CY3kcceNHCysHMl8u7duy,Henri Dès,18361,52
4DuZTASH5eSyd0K73W6fuZ,Joe Pass,84268,52
0yrScqagPyABiZeoNHHe3H,Boys Town Gang,24175,52
5zyNXVd952fWOjkdGHCvPd,Béla Bartók,75104,52
7rDjbKTLlpNYJRWMm7QVxU,Jack DeJohnette,27114,52
6yTNMMqumesCWhMJ47HB2a,Yellowman,112110,52
1wmD3O9TEeshZVuFVgpm0g,Luca Carboni,165430,52
2rfkmr5WzRN9D9gAfb2ycd,Slovak Philharmonic,5778,52
6AfbDYupHV5e6nse9W6tKG,Stéphane Grappelli,42097,52
6o0tlyxHJhnel5vkFMrdAN,Karliene,46779,52
0kV0e99xlTJcLKSu8KrLyp,Benny Andersson,22656,52
4AgVTiA1mljWdIjiffV28G,Oliver Dragojevic,42501,52
1ahGKezyX9Rl7GuEF2tc15,José Carreras,101517,52
1M9AXZkNPdOd1IPEsQsXnT,Léo Delibes,35844,52
1Ypa8o8muvDcgOt1YYtcOC,Cheo Feliciano,288435,52
3xs0LEzcPXtgNfMNcHzLIP,Rockwell,17196,57
6czfQ8MjHVmvJKA4LAnviG,Baltimora,48035,57
7emRV8AluG3d4e5T0DZiK9,Loggins & Messina,299537,57
1zgNpeHQe8GulzfVkYP2VK,The Trammps,163544,57
0PkkQfDUJZuR2PcQ6uEV8j,Lady Pank,310439,57
6rEXjeIJ0wL6BFdo8CRcit,Saindhavi,16487,56
1db5TWniHR7iqwXer7AiQ2,Pappo,275556,56
2Omy3P5hFZym7FKum1JA1s,UFO,381930,55
0l82Lk1LX5X2qqYuPSXTuf,Saulo,159502,55
1qBGWp46vgiATN7mfKJd3s,Nelson Ned,445808,55
7sF6m3PpW6G6m6J2gzzmzM,U.S.A. For Africa,18668,55
7oHzn7edwmrYClrPRINkbn,Johnny Gill,658523,55
1HvcqyRLS9nF8hAbTWOqpr,Dan Hartman,51731,55
1DpIDwg8FGD50N9Tfunfsf,The Manhattans,363849,54
4mplweFSgMgpH03ruEMEMv,The Cats,42470,54
5diMmmNkRVfgUnXJrzXzjZ,Javed Bashir,31934,54
49gaZqfow2v8EEQmjGyEIw,Todd Terje,204728,54
6JpZEemWmunccsrHXFUOgi,Tony Allen,88458,54
17wDxPR2GcU3r1dpCoCiUi,João Donato,48026,54
1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,263624,54
0KdPDmQhHxBKsHNsQuh5ry,Roberto Roena Y Su Apollo Sound,31405,53
1Uz4WPsI4VylKT6lhJiDO5,Paco Barrón y sus Norteños Clan,29390,53
5t06MTkDD3yr5LVs3YFLQC,Divinyls,147392,53
7jkhwa4XMe9XSt1r0AWNqD,Edgar Meyer,21301,53
23XJNT1Hb35h3ZCDl7lpWY,Miguel Aceves Mejia,224289,53
5iiQvuDCnlXoK8iAhydW0u,Leci Brandao,20869,53
6oGu0NZWy8gJ18wggybFqH,Montserrat Caballé,61741,53
5Zc8dRhik5WK1nxjzcqwfC,Kiyotaka Sugiyama,32593,53
4MiKufcWLuX6KDLzqhUgQD,Maanam,152079,53
2t5LZnlhZW4ctjLQE9qoae,Grupo Sombras,103603,53
6qaKS0nzGP4hfjl4aFZmEU,Burning Spear,300653,53
4WQ8grqJHB2Y0IDjpro1FE,Brian Culbertson,97777,53
6PFydyUHMKD2jm5NXzRPiK,Mental As Anything,101242,53
7Mo0nFEU6E8fGI0P2u7MOl,Yutaka Ozaki,320381,53
3Dzj993UEz8Z5ovxuirzFO,Lindsey Buckingham,80658,53
4LDZtk1nfyhIx4bzDDHoBf,Volker Rosin,17621,53
7bG2PIfT22HGxisl6LAohx,S. Kiyotaka & Omega Tribe,28833,53
2Q4FnG5T6NTUcAAZwuMV5K,Del Amitri,67652,53
2Tk0pWxTuQgnE5nsUexrLr,Jean Knight,15291,53
6R21HSNyo7HVac8pyqY3T2,Tommy Körberg,58036,53
4LXxsm5BF85PWnQ1dUDAze,Carl Orff,37424,53
0AVE7rDx4X9w0pW1XlN1om,Michael Franks,108429,53
2ga5ADaBpljQ3YrCh99ZMq,Jocelyn Brown,30013,53
3nwKjjo8rZtE0rRVgz4OPB,S.T.S,97206,53
5b4SvpTqll0LSqJWPpXya5,Odyssey,71137,53
047D9GgqEzyMoULd2oKr7G,Alexander O'Neal,234070,53
0Upmz8QvuLAkKAfRlJYWTL,Split Enz,130288,53
5ADo6yIOeD8LJglejYcuen,Dzem,351709,53
7aKldvGENbL4bj8TCWHuhT,Michel Polnareff,126485,53
4w3QqrcmBv8dasemwBXmxf,Prefab Sprout,142734,53
2yHT6cR15NAMgUB8sgWNnq,Los Armadillos de la Sierra,62276,53
3j7Sw80qzL2FJlryUhI3wG,Shabba Ranks,105835,53
3tM3DTmG7ahfACzwqtazLD,Vikki Carr,22923,53
5MX2l6ewjOaeWn1lYNhzlO,Bobby Vee,140799,53
4ZqBwBVB3dsYWL3d5Spi10,Molly Hatchet,371246,53
5jF2METFutHd3av3ITYTrL,Göran Söllscher,10258,53
518rTAIFPwQjLUSi4Pdzzn,Tomas Ledin,159273,53
0kWWPlF3hudGPbahg5Xt9n,Vikingarna,72134,53
2qzYtiwABDEql4L7JpZ59Y,Ángeles Del Infierno,333400,53
3eqv9LW7ZXlYWXVFjHS4Mr,Joaquín Rodrigo,29947,53
6KbCFHgM4basg1TvK3oEzv,Eppu Normaali,79148,53
7Cf73Z3RZQTH4V69GSDxnv,Harold Faltermeyer,21143,53
0iERWmMl3nIvcDxnJsKZBd,Orchestre de Paris,6095,53
57J4DccKLul7z7kqfRPiER,Pinchas Zukerman,12455,53
7M6ERyNXeDalOonDdWWd6I,Grazhdanskaya Oborona,266633,53
5PHsYIMFyXJsaxa4HjGM4k,EAV (Erste Allgemeine Verunsicherung),95224,53
5dRk8JyA2Tg9wL0iiTqbVu,Los Chunguitos,113951,52
043PrBIjao3PCKicMRvbgf,Die Flippers,77885,52
1VDurPMbOKrNU8mcMP4X1P,Jermaine Jackson,86119,52
3zkkrMSBLHuTKMI6I3fDWi,Ultraje a Rigor,606717,52
5jWFYMXC1s1pj0u22ps4Sh,Herman van Veen,62294,52
6pAwHPeExeUbMd5w7Iny6D,Richard Strauss,179487,52
1nDqTUspmq8IXhcEZT93iq,Lee Ritenour,118048,52
1HmcAWATwElCmQheMCKGI7,Litfiba,147112,52
1RsmXc1ZqW3WBs9iwxiSwk,Sidney Bechet,92346,52
6AQFORISOneOZkh6r1sGS2,Eva Ayllón,99930,52
2EsmKkHsXK0WMNGOtIhbxr,McCoy Tyner,92868,52
0fTHKjepK5HWOrb2rkS5Em,Freddie Hubbard,130839,52
4EM1gc21UrYHQ3eal963Xl,Loquillo Y Los Trogloditas,167814,52
1PJOXqvEZQjdDAV1R5rS07,Jerry Williams,72699,52
5ujCegv1BRbEPTCwQqFk6t,John Fogerty,581667,60
3WwGRA2o4Ux1RRMYaYDh7N,Mariya Takeuchi,214328,59
4qmHkMxr6pTWh5Zo74odpH,Elvis Costello & The Attractions,195450,58
4YHtIE7FI8ITfekzzN5Jpl,Shuggie Otis,111666,58
0TcYeHEK9sBtv7xPbKhzHz,Chumbawamba,70042,58
41fDGRDlzczk5Yo2wDo0H4,Australian Crawl,249177,57
2H9JNqowSMr4wZzQuJC1zJ,Ernesto Cortazar,28944,57
3YG18nhGaJkR1F6VpcnSG6,Miguel Mateos - Zas,162124,57
3ABaec4jjl95VqmG1iD4k2,Green Velvet,172888,57
02Nbktg6lCJiazPM6YYTMz,Miguel Mateos,418089,57
61iLE8UCtC0CquRuILASQm,Danny Wright,12434,56
08tfDO4dSrwxax35a3HIMC,Toshifumi Hinata,23357,56
1667U2YoucgG5Pdvm2M59c,Orleans,101935,56
0fYPQBOx0vsRMmjUba9HgF,Modern English,117840,56
3fQq9bb2ZKNv24V1A4vwBK,Téléphone,208371,56
5N5tQ9Dx1h8Od7aRmGj7Fi,Bauhaus,460635,56
5W7F9IM2vsR9EDCk5T2Uqz,Yumi Arai,167047,56
12CNljuN6DW9e5x61FS03b,The Upsetters,38531,56
2hgViyN0RqyQQpfjIb0g3W,Richa Sharma,17190,55
3XCnp5UV5wnNw49Xuka9qH,Sammi Cheng,198848,55
3f626JSVauIhTQgatsFcs4,Paul Williams,11456,55
0DchahWJGQqrqr8PMM5zQD,Johnny Paycheck,234415,55
3QZKZBEmr54lAVI5XvmjnM,The Coasters,147477,55
7sBx432MZn1MzHeYHAA5qr,Scott Hamilton,30055,55
2OpHxx1SArSMlBrIMM0aV9,The Expendables,184941,55
0t8lKcdJV0dEicuocOteOw,Los Chalchaleros,145505,55
0ZXKT0FCsLWkSLCjoBJgBX,Anathema,253640,55
60alJNnwGVBdNXrx4kOfW0,Tatiana,45908,55
5skauLarl8sqqUFypECtP4,Michel Berger,192258,55
6loBF9iQdE11WSX29fNKqY,Howard Jones,278671,55
5Uvn1P3OFu268QovsUAnDu,Madan Mohan,212638,54
71OjDxLFjWGQFpzU1VpN5d,Glenn Danzig,10755,54
5TGTpu4g8siFOIctZuQO7y,Sylvester,114379,54
0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,211600,54
5BOm3jiZCxwCXXJ0Hstubr,Aida Cuevas,193264,54
1oVj9JmPUPg4SQ2uerV2xc,Bad Brains,300058,54
1hRLlo7ZGxEmc0ztMOKurs,Maria João Pires,44881,54
3IUAZiICL3J7GlHYPgT414,Rodolfo Aicardi,129239,54
5wVZvTmFDwXj7ZOc4AQZ7H,Leevi and the leavings,73829,54
2W0dQPsEPd0tz7cj95gUse,Shlomo Artzi,347596,54
2UzjSnmjccLgd1DkvAH5OR,Kazumasa Oda,255620,54
4dboOLuCgBpq31GG6xov2S,Los Titanes,72362,54
2PeqTZKroEc2oDwTfmB2al,The Angels,111780,54
60UkyJpgRSEUtcVTasRFEq,Kaija Koo,114377,54
0cFJWqLH2LZPzuTGS1ljV0,Eiichi Ohtaki,19287,54
2iewjNvcxTxH8Pyi7S0KF3,Lisandro Meza,86734,54
1bdAJUX6JPsnYHbTl5jbk6,Joan Armatrading,176225,54
5DpSoH5zCXNRqYai7pmcGG,Yngwie Malmsteen,297040,54
4cn4gMq0KXORHeYA45PcBi,Elza Soares,256470,54
6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,382412,54
3EB0uKE2lGw6BB1UFJrONl,George Duke,124797,54
1mCHLu4gizrN9PwHxKrJv4,Dominguinhos,208899,54
5aDKJuLDczfmHfRSOmHCJk,Étienne Daho,105267,54
5MWBg16f5UYiaSlyVhzlIW,John Cale,136433,54
01N1aZStXA4yGvkz4vRXtJ,Doc Watson,69100,53
2ibPkysx2PXqWLmxFD7jSg,Stray Cats,183701,53
0IecGJbdBeYSOVtSPRehh5,Billy Preston,50730,53
0FQUUcABeNbZZtWq8IRE3w,Los Baron De Apodaca,143279,53
2d6JU9LvNhZR7AAtu4x2rS,Yvonne Elliman,24900,53
